Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MTPAPI_chop1,Chrome 114.0.5735.134,,,2023-06-22 09:54:58,2023-06-22 09:58:33,3m - 34.633s,PASSED
,,,,,,,
Test Cases/MTP_1,Chrome 114.0.5735.134,,,2023-06-22 09:54:58,2023-06-22 09:58:33,3m - 34.366s,PASSED
"openBrowser("""")",Chrome 114.0.5735.134,,,2023-06-22 09:54:59,2023-06-22 09:55:01,2.645s,PASSED
maximizeWindow(),Chrome 114.0.5735.134,,,2023-06-22 09:55:01,2023-06-22 09:55:01,0.142s,PASSED
"setViewPortSize(1779, 790)",Chrome 114.0.5735.134,,,2023-06-22 09:55:01,2023-06-22 09:55:02,0.242s,PASSED
"td = findTestData(""MolecularTargetApI"")",Chrome 114.0.5735.134,,,2023-06-22 09:55:02,2023-06-22 09:55:02,0.581s,PASSED
"for ([i = 1, i <= td.getRowNumbers(), (i++)])",Chrome 114.0.5735.134,,,2023-06-22 09:55:02,2023-06-22 09:58:32,3m - 29.628s,PASSED
closeBrowser(),Chrome 114.0.5735.134,,,2023-06-22 09:58:32,2023-06-22 09:58:33,0.602s,PASSED
