Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MTPAPI,Chrome 114.0.0.0,,,2023-06-21 12:07:02,2023-06-21 12:07:39,36.847s,PASSED
,,,,,,,
Test Cases/MTP_1,Chrome 114.0.0.0,,,2023-06-21 12:07:03,2023-06-21 12:07:39,36.578s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-21 12:07:03,2023-06-21 12:07:06,3.049s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-21 12:07:06,2023-06-21 12:07:07,0.164s,PASSED
"setViewPortSize(1200, 99999)",Chrome 114.0.0.0,,,2023-06-21 12:07:07,2023-06-21 12:07:07,0.259s,PASSED
"td = findTestData(""MolecularTargetApI"")",Chrome 114.0.0.0,,,2023-06-21 12:07:07,2023-06-21 12:07:07,0.619s,PASSED
"for ([i = 1, i <= td.getRowNumbers(), (i++)])",Chrome 114.0.0.0,,,2023-06-21 12:07:07,2023-06-21 12:07:39,31.185s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-21 12:07:39,2023-06-21 12:07:39,0.738s,PASSED
